x (µm),y (µm),"C(x,y) (wt%)"
19.0,-62.0,1.3240147141746321
20.0,-62.0,1.3374931240368013
21.0,-62.0,1.398757528340055
22.0,-62.0,1.3020651958716123
23.0,-62.0,1.2985075683694445
24.0,-62.0,1.331171572512099
25.0,-62.0,1.3538413467660853
26.0,-62.0,1.3369142395869256
27.0,-62.0,1.3261487018550413
28.0,-62.0,1.2652562502967357
29.0,-62.0,1.3052483540308688
30.0,-62.0,1.3001605512336945
31.0,-62.0,1.2274986451428693
32.0,-62.0,1.243919841710282
33.0,-62.0,1.1911374851827377
34.0,-62.0,1.1862192881840412
35.0,-62.0,1.2426755990810245
36.0,-62.0,1.1603083970738934
37.0,-62.0,1.2330967565134412
38.0,-62.0,1.2107799743573078
39.0,-62.0,1.1366289434039842
40.0,-62.0,1.122851850768868
41.0,-62.0,1.2055072102056656
42.0,-62.0,1.1606622664958877
-43.0,-61.0,1.1700327446787218
-42.0,-61.0,1.2345630574965964
-41.0,-61.0,1.1813611774001267
-40.0,-61.0,1.131427268223976
-39.0,-61.0,1.1606948414817233
-38.0,-61.0,1.086146896508385
-37.0,-61.0,1.1833833533752296
-36.0,-61.0,1.2368635050664865
-35.0,-61.0,1.2645865698825678
-34.0,-61.0,1.3500314958480302
-33.0,-61.0,1.3572381408970597
-32.0,-61.0,1.3798695374786774
-31.0,-61.0,1.2940474808410105
-30.0,-61.0,1.264137756336349
-29.0,-61.0,1.3043504025871584
-28.0,-61.0,1.3458884838162617
-27.0,-61.0,1.2594956565986497
-26.0,-61.0,1.3481188860520144
-25.0,-61.0,1.3005160694106486
-24.0,-61.0,1.3373083578411624
-23.0,-61.0,1.3710637208952239
-22.0,-61.0,1.3346689422378357
-21.0,-61.0,1.2918770732795315
-20.0,-61.0,1.393802534319717
-19.0,-61.0,1.4028288742588593
-18.0,-61.0,1.415197969987829
-17.0,-61.0,1.4044653432288667
-16.0,-61.0,1.2704537519442967
-15.0,-61.0,1.4201100759114245
-14.0,-61.0,1.478011183212344
-13.0,-61.0,1.36922086173871
-12.0,-61.0,1.3585788020073166
-11.0,-61.0,1.4540166195539432
-10.0,-61.0,1.4456249010904503
-9.0,-61.0,1.4219242570563375
-8.0,-61.0,1.5244159293014825
-7.0,-61.0,1.4572473616328008
-6.0,-61.0,1.4850384539475945
-5.0,-61.0,1.4471068811906347
-4.0,-61.0,1.4313319317127255
-3.0,-61.0,1.402553463637437
-2.0,-61.0,1.4058901386226166
-1.0,-61.0,1.4488948028746762
0.0,-61.0,1.4384578007357458
1.0,-61.0,1.4187602974727005
2.0,-61.0,1.5349957952260433
3.0,-61.0,1.4953662069907319
4.0,-61.0,1.4421645896034136
5.0,-61.0,1.5124049015497938
6.0,-61.0,1.4409827079088091
7.0,-61.0,1.539124691773412
8.0,-61.0,1.3791700239337301
9.0,-61.0,1.4643940651169374
10.0,-61.0,1.415590179747272
11.0,-61.0,1.4436264702598978
12.0,-61.0,1.4869997415702616
13.0,-61.0,1.4775430907780709
14.0,-61.0,1.3557019901568108
15.0,-61.0,1.4016660209675416
16.0,-61.0,1.442774716443757
17.0,-61.0,1.4802138426297093
18.0,-61.0,1.345398407397929
19.0,-61.0,1.3913980123524
20.0,-61.0,1.3616827567630891
21.0,-61.0,1.4200478727816956
22.0,-61.0,1.2361720736353194
23.0,-61.0,1.3437331746431076
24.0,-61.0,1.4148467340124369
25.0,-61.0,1.28850528169023
26.0,-61.0,1.3103118637897606
27.0,-61.0,1.3905649996523657
28.0,-61.0,1.3054453151333207
29.0,-61.0,1.2910547844153815
30.0,-61.0,1.2145483368709558
31.0,-61.0,1.2495176040907692
32.0,-61.0,1.2254522389954106
33.0,-61.0,1.2163833168331608
34.0,-61.0,1.2221625656666508
35.0,-61.0,1.316180925374082
36.0,-61.0,1.2102157997397647
37.0,-61.0,1.2457308457072744
38.0,-61.0,1.078046579408553
39.0,-61.0,1.1526086522392676
40.0,-61.0,1.0905045428707978
41.0,-61.0,1.1477905994486408
42.0,-61.0,1.1530469614296666
43.0,-61.0,1.0973331002753064
-45.0,-60.0,1.1017996894720352
-44.0,-60.0,1.1671585066703134
-43.0,-60.0,1.1740081951009378
-42.0,-60.0,1.1396224968361044
-41.0,-60.0,1.1324460603201045
-40.0,-60.0,1.1449182333239953
-39.0,-60.0,1.244761590143406
-38.0,-60.0,1.2778774137975142
-37.0,-60.0,1.1825013606538806
-36.0,-60.0,1.2186989306148583
-35.0,-60.0,1.2617846637044046
-34.0,-60.0,1.2642179790136852
-33.0,-60.0,1.2135811802298981
-32.0,-60.0,1.330641860987913
-31.0,-60.0,1.2999089520821854
-30.0,-60.0,1.2676786154728816
-29.0,-60.0,1.3940552802282846
-28.0,-60.0,1.3819294754201807
-27.0,-60.0,1.373364478988921
-26.0,-60.0,1.3026163194548424
-25.0,-60.0,1.3560811009849787
-24.0,-60.0,1.3435345366729774
-23.0,-60.0,1.416237387611429
-22.0,-60.0,1.3829364484525541
-21.0,-60.0,1.4281101130340512
-20.0,-60.0,1.4195584786111595
-19.0,-60.0,1.400095691044175
-18.0,-60.0,1.385871199305643
-17.0,-60.0,1.4049154134783928
-16.0,-60.0,1.432790335346819
-15.0,-60.0,1.417565575252236
-14.0,-60.0,1.4384048923904198
-13.0,-60.0,1.4426888105924314
-12.0,-60.0,1.423061252426487
-11.0,-60.0,1.4225354723663841
-10.0,-60.0,1.346942878136386
-9.0,-60.0,1.3669168974145465
-8.0,-60.0,1.4447938286780913
-7.0,-60.0,1.496716852890028
-6.0,-60.0,1.4442444927507379
-5.0,-60.0,1.4423383544738777
-4.0,-60.0,1.4770765822209821
-3.0,-60.0,1.5608309520123738
-2.0,-60.0,1.517544189370816
-1.0,-60.0,1.489071827395958
0.0,-60.0,1.3368138046625404
1.0,-60.0,1.539012708820433
2.0,-60.0,1.5086508435059482
3.0,-60.0,1.4608155641404266
4.0,-60.0,1.4243169673144247
5.0,-60.0,1.5157046215230607
6.0,-60.0,1.5328200012660704
7.0,-60.0,1.496486321968723
8.0,-60.0,1.4252671546558637
9.0,-60.0,1.459149539160058
10.0,-60.0,1.5329845053545015
11.0,-60.0,1.4342140709778852
12.0,-60.0,1.5435335954201848
13.0,-60.0,1.468442382388194
14.0,-60.0,1.3521230313433685
15.0,-60.0,1.409938564547804
16.0,-60.0,1.418517901790228
17.0,-60.0,1.3758220033740693
18.0,-60.0,1.422057855566941
19.0,-60.0,1.3484699725783982
20.0,-60.0,1.3839034362968177
21.0,-60.0,1.4064971288762513
22.0,-60.0,1.337042436271485
23.0,-60.0,1.359253424324837
24.0,-60.0,1.4657948476753166
25.0,-60.0,1.3418019976014601
26.0,-60.0,1.3286891594594374
27.0,-60.0,1.3086876013829363
28.0,-60.0,1.3637325922691121
29.0,-60.0,1.1758795645407123
30.0,-60.0,1.2689782686262931
31.0,-60.0,1.3201837602396354
32.0,-60.0,1.3108416192806462
33.0,-60.0,1.2168838355921425
34.0,-60.0,1.3061190775008895
35.0,-60.0,1.1848511700783042
36.0,-60.0,1.2856268581072503
37.0,-60.0,1.2321466603217681
38.0,-60.0,1.2082122504033423
39.0,-60.0,1.2561162786337936
40.0,-60.0,1.2004807945299352
41.0,-60.0,1.1237042874255945
42.0,-60.0,1.2511271340152792
43.0,-60.0,1.2028077694894777
44.0,-60.0,1.158988714995426
45.0,-60.0,1.0238633630975689
-46.0,-59.0,1.114405141660904
-45.0,-59.0,1.1048888963051122
-44.0,-59.0,1.1403818598752997
-43.0,-59.0,1.101419086718046
-42.0,-59.0,1.167061261702748
-41.0,-59.0,1.2006405129037423
-40.0,-59.0,1.252051889943582
-39.0,-59.0,1.1937015323544728
-38.0,-59.0,1.304882821652333
-37.0,-59.0,1.2594566324201033
-36.0,-59.0,1.191089413498128
-35.0,-59.0,1.3043160179597078
-34.0,-59.0,1.260928650277808
-33.0,-59.0,1.313551397495459
-32.0,-59.0,1.299583242103748
-31.0,-59.0,1.334013125506466
-30.0,-59.0,1.29627749742799
-29.0,-59.0,1.2846959703812348
-28.0,-59.0,1.2461688791608156
-27.0,-59.0,1.2414316536146108
-26.0,-59.0,1.3367015578875332
-25.0,-59.0,1.4064345043562105
-24.0,-59.0,1.3985961288711484
-23.0,-59.0,1.4206073528011895
-22.0,-59.0,1.4288233486472361
-21.0,-59.0,1.3884533503201693
-20.0,-59.0,1.5110158042545707
-19.0,-59.0,1.4534055772516623
-18.0,-59.0,1.437285881011278
-17.0,-59.0,1.4345032873333479
-16.0,-59.0,1.5286719648437403
-15.0,-59.0,1.4910375842866028
-14.0,-59.0,1.4250227265285638
-13.0,-59.0,1.5413539256682294
-12.0,-59.0,1.496432839330243
-11.0,-59.0,1.5406591008265351
-10.0,-59.0,1.4962508933355525
-9.0,-59.0,1.4391705406996478
-8.0,-59.0,1.4936323854593339
-7.0,-59.0,1.6002778878201138
-6.0,-59.0,1.5312637099910913
-5.0,-59.0,1.4834603167287028
-4.0,-59.0,1.5563340867132542
-3.0,-59.0,1.511308785201306
-2.0,-59.0,1.537313105202095
-1.0,-59.0,1.5675433472333165
0.0,-59.0,1.5376072883083078
1.0,-59.0,1.5088731466877074
2.0,-59.0,1.5147132393119869
3.0,-59.0,1.5714570275365267
4.0,-59.0,1.490714751822768
5.0,-59.0,1.5514830343176347
6.0,-59.0,1.484596173262083
7.0,-59.0,1.5423463842361662
8.0,-59.0,1.5461586298716088
9.0,-59.0,1.5210595891580603
10.0,-59.0,1.4828709342702813
11.0,-59.0,1.417308286683666
12.0,-59.0,1.4520412150828894
13.0,-59.0,1.528806700523737
14.0,-59.0,1.5430206882236928
15.0,-59.0,1.490120207977464
16.0,-59.0,1.4573112024729986
17.0,-59.0,1.5302969798106658
18.0,-59.0,1.4445630499355862
19.0,-59.0,1.4476764678185967
20.0,-59.0,1.352062373693646
21.0,-59.0,1.4518738684377734
22.0,-59.0,1.3533770079084533
23.0,-59.0,1.44711930361539
24.0,-59.0,1.415998795177079
25.0,-59.0,1.4539948573278079
26.0,-59.0,1.3522693213216963
27.0,-59.0,1.3209738989965811
28.0,-59.0,1.3334600068430096
29.0,-59.0,1.4031746079241822
30.0,-59.0,1.2703044661042628
31.0,-59.0,1.3313038893745308
32.0,-59.0,1.2956111072490841
33.0,-59.0,1.2969136052033845
34.0,-59.0,1.2602644508482692
35.0,-59.0,1.300152651778997
36.0,-59.0,1.2207458659737223
37.0,-59.0,1.2276293310771262
38.0,-59.0,1.1685442320762758
39.0,-59.0,1.1131438374164146
40.0,-59.0,1.1630883165765722
41.0,-59.0,1.1265519221877984
42.0,-59.0,1.1371254915177562
43.0,-59.0,1.1099206497189371
44.0,-59.0,1.1714831536421397
45.0,-59.0,1.235022569740358
46.0,-59.0,1.191057498975485
-47.0,-58.0,1.1595203277969033
-46.0,-58.0,1.1841811663179393
-45.0,-58.0,1.1888145677183388
-44.0,-58.0,1.1699179182072375
-43.0,-58.0,1.1416164123190615
-42.0,-58.0,1.2127202465507596
-41.0,-58.0,1.2169757837721895
-40.0,-58.0,1.2035846631564513
-39.0,-58.0,1.239973795412945
-38.0,-58.0,1.257368721191121
-37.0,-58.0,1.2454795343110592
-36.0,-58.0,1.2705451964981438
-35.0,-58.0,1.36914429642544
-34.0,-58.0,1.3775303769250813
-33.0,-58.0,1.2469558268910186
-32.0,-58.0,1.3696634862759618
-31.0,-58.0,1.2796263757551276
-30.0,-58.0,1.342224603057383
-29.0,-58.0,1.3370121726053805
-28.0,-58.0,1.3459496061033633
-27.0,-58.0,1.4476505549735426
-26.0,-58.0,1.3917542138414876
-25.0,-58.0,1.4230442574795807
-24.0,-58.0,1.4380880115026327
-23.0,-58.0,1.4659277434082743
-22.0,-58.0,1.3718668507913883
-21.0,-58.0,1.4426421930488127
-20.0,-58.0,1.4122181051030671
-19.0,-58.0,1.4670810292610093
-18.0,-58.0,1.578937506620387
-17.0,-58.0,1.5256959647464625
-16.0,-58.0,1.5210619725895047
-15.0,-58.0,1.392250874301945
-14.0,-58.0,1.5490357634393617
-13.0,-58.0,1.5398900215036018
-12.0,-58.0,1.496629084311914
-11.0,-58.0,1.524684301355499
-10.0,-58.0,1.5279085232449174
-9.0,-58.0,1.5752475478017567
-8.0,-58.0,1.6339601005723048
-7.0,-58.0,1.5790850961755227
-6.0,-58.0,1.5069771455313121
-5.0,-58.0,1.535375956317988
-4.0,-58.0,1.5272402367439417
-3.0,-58.0,1.5268447080605725
-2.0,-58.0,1.5544945462431508
-1.0,-58.0,1.6199441201657037
0.0,-58.0,1.4980897154863695
1.0,-58.0,1.513106338536828
2.0,-58.0,1.5467696490009717
3.0,-58.0,1.5464341218256428
4.0,-58.0,1.5025089326753784
5.0,-58.0,1.6266568214396742
6.0,-58.0,1.5802948405532018
7.0,-58.0,1.6760215821273905
8.0,-58.0,1.5630253963010956
9.0,-58.0,1.4494936180966018
10.0,-58.0,1.593082417811912
11.0,-58.0,1.551659527365908
12.0,-58.0,1.505892530582974
13.0,-58.0,1.5917659993048556
14.0,-58.0,1.4324137599730085
15.0,-58.0,1.4692163166156802
16.0,-58.0,1.439999758396718
17.0,-58.0,1.4830246777703309
18.0,-58.0,1.4505597804020238
19.0,-58.0,1.4824654082478739
20.0,-58.0,1.4242864356272404
21.0,-58.0,1.4758866769408348
22.0,-58.0,1.499373446889446
23.0,-58.0,1.3973686065375321
24.0,-58.0,1.346281595919964
25.0,-58.0,1.3633957770469645
26.0,-58.0,1.428336321626861
27.0,-58.0,1.4357348694801029
28.0,-58.0,1.3813965060438722
29.0,-58.0,1.3964670264613694
30.0,-58.0,1.4401566083581536
31.0,-58.0,1.4211572341437404
32.0,-58.0,1.320811629204404
33.0,-58.0,1.2419592800751844
34.0,-58.0,1.2804765621421335
35.0,-58.0,1.2594501518988381
36.0,-58.0,1.3148020391258146
37.0,-58.0,1.278593980229704
38.0,-58.0,1.3005098082205686
39.0,-58.0,1.172961722080959
40.0,-58.0,1.183292847769837
41.0,-58.0,1.1585262207726323
42.0,-58.0,1.1347615715145123
43.0,-58.0,1.1974882798737814
44.0,-58.0,1.3268120146006024
45.0,-58.0,1.1443330259012425
46.0,-58.0,1.2614821184415084
47.0,-58.0,1.1358936036129657
-48.0,-57.0,1.1514690238844452
-47.0,-57.0,1.163121642735267
-46.0,-57.0,1.0974527221260675
-45.0,-57.0,1.208409287523425
-44.0,-57.0,1.1547996838928571
-43.0,-57.0,1.2519278015648916
-42.0,-57.0,1.1746346763980589
-41.0,-57.0,1.1923109974406914
-40.0,-57.0,1.214838280072189
-39.0,-57.0,1.2984512622784046
-38.0,-57.0,1.2754923075299311
-37.0,-57.0,1.257431022038747
-36.0,-57.0,1.3008121272130955
-35.0,-57.0,1.3186598762078894
-34.0,-57.0,1.324242696637869
-33.0,-57.0,1.399673258392442
-32.0,-57.0,1.258463323533342
-31.0,-57.0,1.374643655336593
-30.0,-57.0,1.3708572445220202
-29.0,-57.0,1.4103041129919662
-28.0,-57.0,1.489366056698528
-27.0,-57.0,1.386535168940219
-26.0,-57.0,1.3832068312154389
-25.0,-57.0,1.392982828348433
-24.0,-57.0,1.4439219843268185
-23.0,-57.0,1.4665031577850642
-22.0,-57.0,1.4549993291845527
-21.0,-57.0,1.3940951711365612
-20.0,-57.0,1.4585232860970616
-19.0,-57.0,1.4526633824039945
-18.0,-57.0,1.6101982685108311
-17.0,-57.0,1.5612655908538162
-16.0,-57.0,1.542313714347274
-15.0,-57.0,1.5558990754334305
-14.0,-57.0,1.5057476911334358
-13.0,-57.0,1.5901451248960978
-12.0,-57.0,1.566418030515389
-11.0,-57.0,1.521515356840568
-10.0,-57.0,1.4965803021754265
-9.0,-57.0,1.5778242720298916
-8.0,-57.0,1.571905466214111
-7.0,-57.0,1.5913059898008701
-6.0,-57.0,1.683271785205637
-5.0,-57.0,1.5724561634428698
-4.0,-57.0,1.5509306313234714
-3.0,-57.0,1.540462560923696
-2.0,-57.0,1.6127335278391137
-1.0,-57.0,1.677883073496605
0.0,-57.0,1.5781337869126362
1.0,-57.0,1.5636602308407415
2.0,-57.0,1.4319150746503526
3.0,-57.0,1.4947609832329878
4.0,-57.0,1.5531624913298439
5.0,-57.0,1.5837272180234343
6.0,-57.0,1.5802625230375424
7.0,-57.0,1.6313895271245473
8.0,-57.0,1.5920720975120286
9.0,-57.0,1.5743098328354244
10.0,-57.0,1.5589348252222868
11.0,-57.0,1.557836354788122
12.0,-57.0,1.4845127860744323
13.0,-57.0,1.5111857852998543
14.0,-57.0,1.5357532940121699
15.0,-57.0,1.5289414248950992
16.0,-57.0,1.52497072256698
17.0,-57.0,1.6281402779987775
18.0,-57.0,1.5365120759029416
19.0,-57.0,1.5513564280061727
20.0,-57.0,1.5379004103587368
21.0,-57.0,1.3916792829159834
22.0,-57.0,1.3670406671908926
23.0,-57.0,1.3624970436991957
24.0,-57.0,1.4974731892006754
25.0,-57.0,1.4498826682962898
26.0,-57.0,1.4779595486348798
27.0,-57.0,1.4168934237251973
28.0,-57.0,1.4886923059149983
29.0,-57.0,1.469168332928608
30.0,-57.0,1.3817212328242443
31.0,-57.0,1.4057067451656104
32.0,-57.0,1.3460312421076148
33.0,-57.0,1.358175515040736
34.0,-57.0,1.2891501693165552
35.0,-57.0,1.3608266669209645
36.0,-57.0,1.2184223397349705
37.0,-57.0,1.2962330766620416
38.0,-57.0,1.260298948391458
39.0,-57.0,1.243436704025833
40.0,-57.0,1.2701749630563106
41.0,-57.0,1.2101984992974164
42.0,-57.0,1.208023993804575
43.0,-57.0,1.141467877758003
44.0,-57.0,1.2234100490206585
45.0,-57.0,1.1472099394703394
46.0,-57.0,1.1675324224347905
47.0,-57.0,1.2131959673060573
48.0,-57.0,1.1647142215445907
-49.0,-56.0,1.1467066168600872
-48.0,-56.0,1.1910767593820824
-47.0,-56.0,1.1790377760870592
-46.0,-56.0,1.1252059130172953
-45.0,-56.0,1.2229530100737627
-44.0,-56.0,1.1366611062036387
-43.0,-56.0,1.2253961825436126
-42.0,-56.0,1.1627123803944506
-41.0,-56.0,1.2618973268743765
-40.0,-56.0,1.2818637396718575
-39.0,-56.0,1.3173308861514959
-38.0,-56.0,1.3257187915333626
-37.0,-56.0,1.3689325173666849
-36.0,-56.0,1.2632202961689891
-35.0,-56.0,1.3400800274862208
-34.0,-56.0,1.4000398552494282
-33.0,-56.0,1.338761942529928
-32.0,-56.0,1.4244909244287367
-31.0,-56.0,1.4612967282598417
-30.0,-56.0,1.308884629978113
-29.0,-56.0,1.3494186181390397
-28.0,-56.0,1.4607069833267115
-27.0,-56.0,1.4838915534760018
-26.0,-56.0,1.484924650011117
-25.0,-56.0,1.4496735442735744
-24.0,-56.0,1.5016446503007657
-23.0,-56.0,1.5581278328440695
-22.0,-56.0,1.4665158532508304
-21.0,-56.0,1.4912276438401295
-20.0,-56.0,1.3982512769230167
-19.0,-56.0,1.5244407116723537
-18.0,-56.0,1.5429294249382237
-17.0,-56.0,1.5239362585903002
-16.0,-56.0,1.578283418694861
-15.0,-56.0,1.551464833467017
-14.0,-56.0,1.5490675908171394
-13.0,-56.0,1.5176284489458025
-12.0,-56.0,1.5341092636544125
-11.0,-56.0,1.455235361943075
-10.0,-56.0,1.587744855303235
-9.0,-56.0,1.6192142417220234
-8.0,-56.0,1.5827873203100862
-7.0,-56.0,1.6288915571115976
-6.0,-56.0,1.5927609502620357
-5.0,-56.0,1.6190115097197284
-4.0,-56.0,1.6846714201156308
-3.0,-56.0,1.6523737943043044
-2.0,-56.0,1.6918247590380369
-1.0,-56.0,1.5982487680122142
0.0,-56.0,1.6640553087702814
1.0,-56.0,1.5615404107517903
2.0,-56.0,1.6312985704118454
3.0,-56.0,1.6613289817703065
4.0,-56.0,1.6784321096145531
5.0,-56.0,1.6372193126315266
6.0,-56.0,1.6893427445821831
7.0,-56.0,1.6806991595396663
8.0,-56.0,1.5968207536541266
9.0,-56.0,1.5226009945023813
10.0,-56.0,1.637938853725453
11.0,-56.0,1.6885455364316746
12.0,-56.0,1.6138823309131805
13.0,-56.0,1.6137282203954273
14.0,-56.0,1.6333146105982166
15.0,-56.0,1.48908255409426
16.0,-56.0,1.4819282699774021
17.0,-56.0,1.5095945327136142
18.0,-56.0,1.5632846588723577
19.0,-56.0,1.530489800417287
20.0,-56.0,1.5407053909840414
21.0,-56.0,1.4711501449082285
22.0,-56.0,1.522312622991652
23.0,-56.0,1.4626543221618653
24.0,-56.0,1.4663472793708863
25.0,-56.0,1.472172230366197
26.0,-56.0,1.3695196830656844
27.0,-56.0,1.3905711826689473
28.0,-56.0,1.4984278028385367
29.0,-56.0,1.378891386826938
30.0,-56.0,1.4508870149328947
31.0,-56.0,1.4440885379139927
32.0,-56.0,1.3308350945703606
33.0,-56.0,1.3490685541604153
34.0,-56.0,1.3013844048140726
35.0,-56.0,1.290180643158249
36.0,-56.0,1.2051349020899136
37.0,-56.0,1.3343910679888156
38.0,-56.0,1.297692074888203
39.0,-56.0,1.2506285312959988
40.0,-56.0,1.1987222441520757
41.0,-56.0,1.2410384199729343
42.0,-56.0,1.1969254534610616
43.0,-56.0,1.2572589227401414
44.0,-56.0,1.2456291558115589
45.0,-56.0,1.2397058779725554
46.0,-56.0,1.20777390477998
47.0,-56.0,1.1220241387224918
48.0,-56.0,1.1478821521056892
49.0,-56.0,1.2099513123501746
-50.0,-55.0,1.1317221907101909
-49.0,-55.0,1.1653905465530134
-48.0,-55.0,1.1006725196955132
-47.0,-55.0,1.2708262605140759
-46.0,-55.0,1.2010097513747893
-45.0,-55.0,1.251277627884792
-44.0,-55.0,1.1775459506253558
-43.0,-55.0,1.1855230104170038
-42.0,-55.0,1.2344963068260844
-41.0,-55.0,1.3249629121017679
-40.0,-55.0,1.3272385326349556
-39.0,-55.0,1.285867826224404
-38.0,-55.0,1.3516056010222826
-37.0,-55.0,1.3358574576824616
-36.0,-55.0,1.2635944401997303
-35.0,-55.0,1.3503339057903494
-34.0,-55.0,1.3386094160608888
-33.0,-55.0,1.3567730481777156
-32.0,-55.0,1.3289037201882608
-31.0,-55.0,1.4985947845732221
-30.0,-55.0,1.4835839280784895
-29.0,-55.0,1.3527249527342597
-28.0,-55.0,1.4505824854302283
-27.0,-55.0,1.3786144547082384
-26.0,-55.0,1.40330660790313
-25.0,-55.0,1.4406319533300334
-24.0,-55.0,1.4388123492640896
-23.0,-55.0,1.480464098700159
-22.0,-55.0,1.589201583942243
-21.0,-55.0,1.5825225529515141
-20.0,-55.0,1.5669803929720438
-19.0,-55.0,1.5460787005355932
-18.0,-55.0,1.6169023128384203
-17.0,-55.0,1.5526278954503945
-16.0,-55.0,1.6394667902185485
-15.0,-55.0,1.5584192835554664
-14.0,-55.0,1.6061110789084347
-13.0,-55.0,1.605766744130417
-12.0,-55.0,1.6669774392467034
-11.0,-55.0,1.6681608228023912
-10.0,-55.0,1.5627537159979374
-9.0,-55.0,1.582324765721078
-8.0,-55.0,1.6339736008163888
-7.0,-55.0,1.6635517503596475
-6.0,-55.0,1.5366633228810063
-5.0,-55.0,1.5808319655336085
-4.0,-55.0,1.6096747615276006
-3.0,-55.0,1.6105165672563142
-2.0,-55.0,1.5828489527800378
-1.0,-55.0,1.7139743583959417
0.0,-55.0,1.6641469028857954
1.0,-55.0,1.6439408926493668
2.0,-55.0,1.662587288983955
3.0,-55.0,1.6885364148529594
4.0,-55.0,1.6175946569555792
5.0,-55.0,1.7313524395863638
6.0,-55.0,1.5611475387627467
7.0,-55.0,1.698756434171268
8.0,-55.0,1.6700289811022253
9.0,-55.0,1.6344841287054934
10.0,-55.0,1.6615553115702835
11.0,-55.0,1.6403515336838885
12.0,-55.0,1.6709233751378918
13.0,-55.0,1.5696661119300819
14.0,-55.0,1.6451900571376867
15.0,-55.0,1.5672540152413093
16.0,-55.0,1.5039993812766532
17.0,-55.0,1.4767977325031127
18.0,-55.0,1.5049840842441973
19.0,-55.0,1.5239940508770768
20.0,-55.0,1.5015571089484834
21.0,-55.0,1.5277470922334933
22.0,-55.0,1.627835787045548
23.0,-55.0,1.4882326876444327
24.0,-55.0,1.566724348603393
25.0,-55.0,1.5158962481320972
26.0,-55.0,1.5273365060938262
27.0,-55.0,1.4622152865710523
28.0,-55.0,1.4063958598855963
29.0,-55.0,1.3251669749401587
30.0,-55.0,1.3707935198801735
31.0,-55.0,1.352895144459977
32.0,-55.0,1.3908285079700486
33.0,-55.0,1.325731004749982
34.0,-55.0,1.3909748092015364
35.0,-55.0,1.3441601207829854
36.0,-55.0,1.3687234822688839
37.0,-55.0,1.3323443600408804
38.0,-55.0,1.2961401673359658
39.0,-55.0,1.268668137237565
40.0,-55.0,1.1985176987790531
41.0,-55.0,1.2736889177749078
42.0,-55.0,1.266448844674505
43.0,-55.0,1.2395492210428436
44.0,-55.0,1.2260042302520928
45.0,-55.0,1.1781869402204124
46.0,-55.0,1.1671250479673834
47.0,-55.0,1.149787101610241
48.0,-55.0,1.100152969907235
49.0,-55.0,1.0402407312951087
50.0,-55.0,1.187185724322079
-52.0,-54.0,1.1246066268951305
-51.0,-54.0,1.0986481464151594
-50.0,-54.0,1.093750590590302
-49.0,-54.0,1.1161761870742108
-48.0,-54.0,1.2283099161165936
-47.0,-54.0,1.2117086513183577
-46.0,-54.0,1.3489548369840791
-45.0,-54.0,1.1800151458181862
-44.0,-54.0,1.2729871355469862
-43.0,-54.0,1.196473343974419
-42.0,-54.0,1.3182582602867858
-41.0,-54.0,1.2900116248545468
-40.0,-54.0,1.302330941649676
-39.0,-54.0,1.2797582825385414
-38.0,-54.0,1.3054196225721257
-37.0,-54.0,1.3380550234589614
-36.0,-54.0,1.3266606392864353
-35.0,-54.0,1.4342762601507792
-34.0,-54.0,1.3576555005886894
-33.0,-54.0,1.4154187209782643
-32.0,-54.0,1.3661467854003386
-31.0,-54.0,1.3762248957826504
-30.0,-54.0,1.4567611268098553
-29.0,-54.0,1.6180683666154527
-28.0,-54.0,1.4882126507712552
-27.0,-54.0,1.4784962611978438
-26.0,-54.0,1.5655007914389685
-25.0,-54.0,1.4473608323244898
-24.0,-54.0,1.5095750250648514
-23.0,-54.0,1.537499634308654
-22.0,-54.0,1.5052922684659675
-21.0,-54.0,1.6306177175352752
-20.0,-54.0,1.6434990902781106
-19.0,-54.0,1.5926879714893223
-18.0,-54.0,1.5686442542530084
-17.0,-54.0,1.5895941692414493
-16.0,-54.0,1.6375713891312937
-15.0,-54.0,1.5667029054500314
-14.0,-54.0,1.5193838981930523
-13.0,-54.0,1.6614630774881272
-12.0,-54.0,1.6473864623024663
-11.0,-54.0,1.694186706383452
-10.0,-54.0,1.680754792938877
-9.0,-54.0,1.7018119711292412
-8.0,-54.0,1.6689873830016566
-7.0,-54.0,1.6814028108242853
-6.0,-54.0,1.6148138511958736
-5.0,-54.0,1.679260701060738
-4.0,-54.0,1.6720937408450254
